time,EngineState,MotorSpeed,Bat,Ie,Power,MotorTemp,InvTemp,PCodeActive,EthtDeg,EncPos,Enc485Err,IqFbk,HALL_U,HALL_V,HALL_W,HALL_Idx,EncABZLine,EncABZCw,Enc485Cw,Enc6825Cw,SMO_U,SMO_E,SMO_I,SMO_EstI,OBS_ThtCorr,OBS_ThtDiff,OBS_ThtErr,Hall_Tht1,Hall_Tht2,Hall_Tht3,Hall_Tht4,Hall_Tht5,Hall_Tht6,OBS_ThtCorr1,OBS_ThtCorr2,OBS_ThtCorr3,OBS_ThtCorr4,OBS_ThtCorr5,OBS_ThtCorr6,OBS_ThtCorr7,OBS_ThtCorr8,OBS_ThtCorr9,OBS_ThtCorr10,OBS_ThtCorr11,OBS_ThtCorr12,OBS_ThtCorr13,OBS_ThtCorr14,OBS_ThtCorr15,OBS_ThtCorr16,OBS_ThtCorr17,
9-24_11:52:48.7289734,3,2471,142.17,10.9766,1.5566,35.12,250,0,144,51680,0,0.11348,0,0,0,0,0,0,0,0,142.75,58.31,8.8906,11.7344,60,75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:48.9982480,3,2515,143.66,10.7812,1.5479,35.27,250,0,255,8392,0,0.12112,0,0,0,0,0,0,0,0,142.77,59.28,8.2109,11.4141,59,75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:49.2675269,3,2527,142.86,10.3828,1.4814,35.45,250,0,189,46863,0,0.12837,0,0,0,0,0,0,0,0,142.75,59.75,7.6719,9.6875,58,74,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:49.5368065,3,2534,143.61,9.9688,1.4189,35.62,250,0,289,38279,0,0.13417,0,0,0,0,0,0,0,0,142.77,59.61,7.7812,10.1484,57,74,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:49.8070563,3,2526,142.08,9.8047,1.4063,35.88,250,0,124,20519,0,0.14066,0,0,0,0,0,0,0,0,142.75,59.72,7.6719,10.4297,57,73,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:50.0923245,3,2547,142.38,9.6562,1.375,36.1,250,0,24,29552,0,0.14658,0,0,0,0,0,0,0,0,142.75,61.22,7.8281,9.2422,57,73,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:50.3456488,3,2574,143.25,9.4922,1.3574,36.38,250,0,315,3808,0,0.15192,0,0,0,0,0,0,0,0,142.75,62.56,7.5703,9.4375,57,73,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:50.6308860,3,2577,142.42,9.1797,1.3057,36.61,250,0,15,30400,0,0.15665,0,0,0,0,0,0,0,0,142.75,61.84,7.2891,8.4609,56,72,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:50.8997752,3,2577,143.41,8.9453,1.2725,36.91,250,0,276,39912,0,0.16113,0,0,0,0,0,0,0,0,142.75,60.19,7.3828,9.3516,56,72,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:51.1687058,3,2576,143.02,8.8672,1.2588,37.18,250,0,203,46552,0,0.16528,0,0,0,0,0,0,0,0,142.73,61.88,7.4844,8.6328,56,72,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:51.4379985,3,2580,142.03,8.75,1.251,37.45,250,0,114,54864,0,0.16946,0,0,0,0,0,0,0,0,142.73,60.75,6.7109,9.3438,56,71,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:51.7241904,3,2569,142.22,8.5938,1.2246,37.71,250,0,56,26864,0,0.17316,0,0,0,0,0,0,0,0,142.75,59.88,6.9375,10.1484,56,71,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:52.0054715,3,2596,143.41,8.5469,1.2178,37.95,250,0,260,41416,0,0.17699,0,0,0,0,0,0,0,0,142.73,61.81,7.2969,9.5547,55,71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:52.2598284,3,2627,143.16,8.4688,1.2119,38.23,250,0,314,36223,0,0.18034,0,0,0,0,0,0,0,0,142.73,61.58,6.5469,8.3203,55,71,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:52.5430317,3,2606,142.27,8.1797,1.1709,38.49,250,0,59,26887,0,0.183,0,0,0,0,0,0,0,0,142.73,61.59,6.0469,9.0938,55,70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:52.7973552,3,2643,142.17,7.9609,1.1416,38.72,250,0,119,21311,0,0.18535,0,0,0,0,0,0,0,0,142.73,62.83,5.5469,7.6875,54,69,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:53.0825914,3,2618,142.72,7.8438,1.1172,38.98,250,0,4,31456,0,0.18779,0,0,0,0,0,0,0,0,142.73,63.58,6.2109,7.2969,54,69,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:53.3369167,3,2588,141.88,7.8203,1.1172,39.24,250,0,96,22896,0,0.19011,0,0,0,0,0,0,0,0,142.72,62.05,7.0625,9.2344,55,69,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:53.6211502,3,2632,143.45,7.6875,1.1035,39.45,250,0,273,39927,0,0.1922,0,0,0,0,0,0,0,0,142.73,62.62,6.4062,8.6484,54,69,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:53.8916125,3,2621,142.03,7.625,1.0859,39.67,250,0,97,56456,0,0.19415,0,0,0,0,0,0,0,0,142.73,62.06,6.5625,8.9219,54,69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:54.1618944,3,2536,141.83,7.8672,1.1162,39.89,250,0,94,55271,0,0.19713,0,0,0,0,0,0,0,0,142.73,63.38,8.0938,9.8516,55,69,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:54.4311409,3,2717,142.47,7.6719,1.0928,40.08,250,0,22,30168,0,0.19891,0,0,0,0,0,0,0,0,142.73,64.69,4.9844,5.4688,53,69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:54.7004522,3,2567,141.92,7.9062,1.123,40.23,250,0,69,58432,0,0.20132,0,0,0,0,0,0,0,0,142.72,62.81,7.1406,10.4922,55,69,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:54.9697587,3,2613,142.38,7.4609,1.0693,40.34,250,0,159,49671,0,0.20213,0,0,0,0,0,0,0,0,142.72,65.72,6.5312,7.9297,54,68,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:55.2540181,3,2811,142.56,6.7344,0.9609,40.49,250,0,166,17559,0,0.20158,0,0,0,0,0,0,0,0,142.72,65.12,2.9062,3.9844,51,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:55.5242497,3,2775,142.42,5.5078,0.7842,40.61,250,0,26,63056,0,0.19861,0,0,0,0,0,0,0,0,142.7,65.38,3.4609,4.0859,49,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:55.7935275,3,2669,142.38,5.6875,0.8105,40.76,250,0,150,18328,0,0.19823,0,0,0,0,0,0,0,0,142.7,64.34,5.7578,7.2969,51,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:56.0787646,3,2739,142.86,5.6953,0.8105,40.88,250,0,354,736,0,0.19792,0,0,0,0,0,0,0,0,142.7,65.64,3.9453,5.4219,51,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:56.3480440,3,2722,142.52,5.3984,0.7725,40.98,250,0,165,50528,0,0.19659,0,0,0,0,0,0,0,0,142.7,65.05,4.0547,5.3438,50,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:56.6332516,3,2802,142.91,4.9922,0.7139,41.1,250,0,341,1200,0,0.19484,0,0,0,0,0,0,0,0,142.7,64.06,2.9609,4.4219,49,62,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:56.9032017,3,2807,142.42,4.4609,0.6357,41.21,250,0,152,18560,0,0.19226,0,0,0,0,0,0,0,0,142.69,64.12,2.9609,3.875,48,61,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:57.1874421,3,2773,142.42,4.0859,0.584,41.29,250,0,138,52231,0,0.18979,0,0,0,0,0,0,0,0,142.69,64.05,3.6875,4.3438,48,60,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:57.4417612,3,2763,142.27,4.1094,0.5879,41.39,250,0,85,24648,0,0.18794,0,0,0,0,0,0,0,0,142.69,63.05,3.8281,4.9375,49,60,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:57.7269981,3,2805,142.95,4.0938,0.585,41.48,250,0,216,45023,0,0.18616,0,0,0,0,0,0,0,0,142.69,64.77,2.9375,3.6016,48,59,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:57.9803242,3,2853,142.86,3.7266,0.5332,41.55,250,0,225,45000,0,0.18349,0,0,0,0,0,0,0,0,142.69,65.73,1.9531,2.6641,47,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:58.2645633,3,2907,142.56,3.1094,0.4434,41.62,250,0,59,60432,0,0.17943,0,0,0,0,0,0,0,0,142.67,64.14,1.125,1.3125,46,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:58.5198784,3,2924,142.67,2.3281,0.332,41.69,250,0,155,51960,0,0.17448,0,0,0,0,0,0,0,0,142.67,63.44,0.6406,1.1484,44,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:58.7871674,3,2917,142.61,1.8281,0.2617,41.72,250,0,90,56719,0,0.16977,0,0,0,0,0,0,0,0,142.66,63.56,0.625,1.1406,44,54,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:59.0564226,3,2916,142.77,1.4922,0.2139,41.79,250,0,222,12679,0,0.16481,0,0,0,0,0,0,0,0,142.66,63.69,0.6016,1.1328,44,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:59.3263452,3,2910,142.77,1.3125,0.1865,41.83,250,0,212,12912,0,0.16043,0,0,0,0,0,0,0,0,142.66,66.33,0.7969,1.0234,44,52,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:59.5956219,3,2910,142.56,1.1797,0.168,41.83,250,0,22,30607,0,0.15584,0,0,0,0,0,0,0,0,142.66,66.11,0.7891,0.9453,44,51,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:52:59.8814613,3,2909,142.56,1.1094,0.1592,41.8,250,0,16,63439,0,0.15155,0,0,0,0,0,0,0,0,142.64,65.28,0.8438,1.0234,44,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:00.1357761,3,2908,142.61,1.0625,0.1514,41.79,250,0,198,47319,0,0.14751,0,0,0,0,0,0,0,0,142.64,65.11,0.8984,1.1719,44,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:00.4060302,3,2908,142.56,1.0391,0.1475,41.79,250,0,195,14568,0,0.14349,0,0,0,0,0,0,0,0,142.64,66.16,0.9375,1.0625,44,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:00.6583886,3,2907,142.61,1.0156,0.1445,41.74,250,0,33,29848,0,0.13994,0,0,0,0,0,0,0,0,142.64,65.88,0.7188,0.9375,44,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:00.9426253,3,2908,142.56,1.0078,0.1436,41.7,250,0,24,63992,0,0.13618,0,0,0,0,0,0,0,0,142.62,65.88,0.7734,0.9844,44,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:01.2129042,3,2907,142.56,1,0.1436,41.7,250,0,206,47216,0,0.13268,0,0,0,0,0,0,0,0,142.62,66.22,0.9141,1.1484,44,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:01.4981663,3,2905,142.56,1,0.1436,41.65,250,0,193,48536,0,0.129,0,0,0,0,0,0,0,0,142.62,65.22,1.0078,1.2109,44,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:01.7524389,3,2907,142.61,0.9844,0.1406,41.61,250,0,18,31312,0,0.12572,0,0,0,0,0,0,0,0,142.62,65.36,0.8594,1.0391,44,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:02.0366691,3,2907,142.56,0.9922,0.1416,41.58,250,0,14,64792,0,0.12247,0,0,0,0,0,0,0,0,142.64,64.44,0.9453,1.25,44,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:02.3069550,3,2907,142.67,0.9766,0.1387,41.53,250,0,9,32087,0,0.11932,0,0,0,0,0,0,0,0,142.64,63.45,1.0156,1.1406,44,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:02.5762611,3,2906,142.56,0.9688,0.1387,41.48,250,0,180,49344,0,0.11618,0,0,0,0,0,0,0,0,142.64,62.8,0.8906,1.3438,44,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:02.8291547,3,2907,142.56,0.9688,0.1377,41.44,250,0,184,48215,0,0.11342,0,0,0,0,0,0,0,0,142.62,62.94,0.9531,1.2266,44,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:03.1144501,3,2908,142.61,0.9688,0.1387,41.39,250,0,5,32127,0,0.11064,0,0,0,0,0,0,0,0,142.64,62.73,0.9688,1.0781,44,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:03.3817296,3,2908,142.47,0.9531,0.1367,41.33,250,0,176,49688,0,0.10782,0,0,0,0,0,0,0,0,142.64,62.55,0.75,1.1562,44,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:03.6659501,3,2906,142.47,0.9844,0.1406,41.27,250,0,175,16991,0,0.10518,0,0,0,0,0,0,0,0,142.64,61.77,0.6953,1.2266,44,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:03.9368765,3,2908,142.67,0.9688,0.1387,41.23,250,0,348,33712,0,0.10254,0,0,0,0,0,0,0,0,142.64,61.78,0.5547,1.1875,44,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:04.2211166,3,2907,142.67,0.9844,0.1396,41.18,250,0,349,1256,0,0.10008,0,0,0,0,0,0,0,0,142.64,61.7,0.6016,1.1172,44,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:04.4913923,3,2907,142.47,0.9688,0.1377,41.12,250,0,173,49928,0,0.09779,0,0,0,0,0,0,0,0,142.62,62.42,0.6641,1.2188,44,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:04.7756306,3,2907,142.67,0.9922,0.1416,41.06,250,0,163,50736,0,0.09535,0,0,0,0,0,0,0,0,142.62,61.34,0.5781,1.25,44,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:05.0468774,3,2618,141.88,0.9922,0.1406,40.99,250,0,23,31720,0,0.09244,0,0,0,0,0,0,0,0,137.75,55.75,0.5859,0.9922,47,50,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:05.3161887,3,2430,142.67,0.7812,0.1113,40.94,250,0,140,20496,0,0.08966,0,0,0,0,0,0,0,0,132.39,52.59,0.5547,0.8672,49,50,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:05.5854670,3,2191,142.61,0.7422,0.1055,40.91,250,0,135,20688,0,0.08714,0,0,0,0,0,0,0,0,125.36,46.25,0.0625,1.3438,52,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:05.8544191,3,1829,144.34,0.6094,0.0869,40.86,250,0,167,17903,0,0.08389,0,0,0,0,0,0,0,0,113.41,37.02,2.7578,1.875,56,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:06.1068146,3,1329,145.58,0.4766,0.0703,40.82,250,0,204,13672,0,0.08069,0,0,0,0,0,0,0,0,98.2,24.09,0.1406,1.7891,62,54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:06.3910584,3,1027,143.61,0.3203,0.0459,40.77,250,0,114,54488,0,0.07774,0,0,0,0,0,0,0,0,81.53,15.08,0.0547,7.6172,65,60,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:06.6623361,3,799,142.61,0.2188,0.0313,40.73,250,0,319,2792,0,0.07506,0,0,0,0,0,0,0,0,68.45,9.48,0.0391,12.7812,68,67,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:06.9465714,2,616,144.09,1.2734,0.1826,40.68,250,0,265,48735,0,0.08195,0,0,0,0,0,0,0,0,61.7,8.98,12.7109,18.2031,72,66,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:07.2168470,2,452,142.86,2.4609,0.3535,40.64,250,0,356,41728,0,0.0966,0,0,0,0,0,0,0,0,56.08,8.2,12.7344,15.3203,74,58,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:07.4871266,2,293,142.77,2.8984,0.4121,40.59,250,0,358,8176,0,0.11064,0,0,0,0,0,0,0,0,50,8.22,12.1797,15.3281,75,50,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:07.7564193,2,138,141.28,2.9688,0.4248,40.57,250,0,101,64343,0,0.12325,0,0,0,0,0,0,0,0,44.31,7.69,12.6094,13.5078,56,43,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:08.0566050,4,0,142.67,2.2969,0.3271,40.58,250,0,0,28920,0,0.12642,0,0,0,0,0,0,0,0,38.41,0.66,12.3203,0,0,32,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:08.3418400,4,0,142.61,1.4453,0.2061,40.63,250,0,0,28896,0,0.12207,0,0,0,0,0,0,0,0,34.83,0.02,12.3203,0,0,24,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:08.5961620,4,0,142.67,0.9062,0.1299,40.68,250,0,0,28896,0,0.118,0,0,0,0,0,0,0,0,32.38,0,12.3203,0,0,19,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:08.8830099,4,0,142.67,0.6016,0.0859,40.75,250,0,0,28896,0,0.11394,0,0,0,0,0,0,0,0,30.59,0,12.3203,0,0,15,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:09.1515857,4,0,142.61,0.3828,0.0547,40.82,250,0,0,28904,0,0.10989,0,0,0,0,0,0,0,0,29.3,0,12.3203,0,0,13,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:09.4348465,4,0,142.67,0.2422,0.0342,40.89,250,0,0,28856,0,0.10612,0,0,0,0,0,0,0,0,28.42,0,12.3203,0,0,11,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:53:09.6891679,4,0,142.61,0.1562,0.0225,40.95,250,0,0,28232,0,0.10263,0,0,0,0,0,0,0,0,27.83,0,12.3203,0,0,10,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
