time,EngineState,MotorSpeed,Bus_U,Is,Bus_I,BUS_P,MotorTemp,InvTemp,PCodeActive,EthtDeg,EncPos,Enc485Err,IqFbk,HALL_U,HALL_V,HALL_W,HALL_Idx,EncABZLine,EncABZCw,Enc485Cw,Enc6825Cw,SMO_U,SMO_E,SMO_I,SMO_EstI,OBS_ThtCorr,OBS_ThtDiff,OBS_ThtErr,Hall_Tht1,Hall_Tht2,Hall_Tht3,Hall_Tht4,Hall_Tht5,Hall_Tht6,OBS_ThtCorr1,OBS_ThtCorr2,OBS_ThtCorr3,OBS_ThtCorr4,OBS_ThtCorr5,OBS_ThtCorr6,OBS_ThtCorr7,OBS_ThtCorr8,OBS_ThtCorr9,OBS_ThtCorr10,OBS_ThtCorr11,OBS_ThtCorr12,OBS_ThtCorr13,OBS_ThtCorr14,OBS_ThtCorr15,OBS_ThtCorr16,OBS_ThtCorr17,
9-24_14:37:40.6149780,3,1961,143.06,15.75,18.8125,2.7129,65.15,250,0,359,64448,0,0.54475,0,0,0,0,0,0,0,0,142.83,43.81,16.2891,18.7656,76,92,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:40.8843997,3,1986,143.02,15.6875,18.8125,2.7119,65.7,250,0,357,31839,0,0.54765,0,0,0,0,0,0,0,0,142.77,43.7,16.2812,18.7188,76,92,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:41.1556815,3,1978,144.09,15.5938,18.7812,2.6953,66.15,250,0,277,39424,0,0.55022,0,0,0,0,0,0,0,0,142.66,43.11,13.8281,19.6875,76,92,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:41.4239574,3,1964,143.8,15.6172,18.7891,2.709,66.76,250,0,326,1728,0,0.55295,0,0,0,0,0,0,0,0,142.73,42.91,18.7656,19.0078,76,93,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:41.7074373,3,1950,141.14,15.6484,18.8047,2.6582,67.37,250,0,118,53312,0,0.55548,0,0,0,0,0,0,0,0,142.55,41.78,15.0703,19.9219,76,93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:41.9776858,3,1949,144.09,15.75,18.9141,2.7002,67.96,250,0,275,6471,0,0.55754,0,0,0,0,0,0,0,0,142.66,41.48,13.7422,19.875,76,93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:42.2469991,3,1939,141.14,15.875,19.0078,2.7236,68.55,250,0,67,58311,0,0.55943,0,0,0,0,0,0,0,0,142.67,39.45,15.8594,18.5234,76,93,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:42.5178454,3,1954,144.09,16.3281,19.2969,2.7246,69.18,250,0,213,11800,0,0.56157,0,0,0,0,0,0,0,0,142.36,38.05,15.8672,16.9688,75,93,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:42.8030492,3,1935,141.88,15.7266,18.9375,2.6738,69.82,250,0,159,49319,0,0.56642,0,0,0,0,0,0,0,0,142.56,42.55,18.8516,19.1094,75,94,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:43.0713621,3,1972,144,15.8203,18.9922,2.7373,70.41,250,0,318,2624,0,0.56926,0,0,0,0,0,0,0,0,142.88,41.7,18.3281,18.8281,76,94,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:43.3575989,3,1914,141.03,15.5703,18.8125,2.6885,71.01,250,0,83,56543,0,0.57069,0,0,0,0,0,0,0,0,142.89,36.45,15.0859,19.7031,75,94,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:43.6438020,3,1956,143.7,16.3516,19.4766,2.8066,71.6,250,0,330,34344,0,0.57263,0,0,0,0,0,0,0,0,143.09,43.44,18.9297,19.2578,76,94,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:43.9258241,3,1945,142.47,15.9531,19.2812,2.7217,72.35,250,0,175,48120,0,0.57408,0,0,0,0,0,0,0,0,142.59,44.8,16.5,18.5625,76,94,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:44.1961027,3,1911,141.28,15.8828,19.1875,2.7061,73.09,250,0,149,17816,0,0.57942,0,0,0,0,0,0,0,0,143,38.67,19.2812,19.5312,75,95,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:44.4803420,3,1948,141.09,15.4609,18.8281,2.6563,73.73,250,0,125,20384,0,0.58463,0,0,0,0,0,0,0,0,143.11,41.77,15.6953,19.3125,76,95,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:44.7509964,3,1959,144.25,15.7109,18.9375,2.7285,74.38,250,0,306,3592,0,0.58601,0,0,0,0,0,0,0,0,143.12,42.31,17.2734,19.4453,76,95,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:45.0352663,3,1896,144.14,17.1328,19.8672,2.8027,75.13,250,0,240,9936,0,0.58685,0,0,0,0,0,0,0,0,142.52,36.84,15.8672,18.6797,75,94,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:45.3065463,3,1929,144.34,16.7812,19.9844,2.8682,75.8,250,0,294,37119,0,0.58699,0,0,0,0,0,0,0,0,142.09,38.17,14.6719,20.3516,75,94,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:45.5897824,3,1945,142.52,16.0625,19.5234,2.7549,76.55,250,0,182,47471,0,0.58662,0,0,0,0,0,0,0,0,141.88,44.16,15.7891,18.4141,76,94,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:45.8769861,3,1902,141.03,16.1172,19.4062,2.7783,77.44,250,0,83,24144,0,0.58807,0,0,0,0,0,0,0,0,142.52,32.59,15.2891,19.75,75,94,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:46.1462658,3,1878,140.98,18.2109,20.8828,3,78.16,250,0,79,24408,0,0.58942,0,0,0,0,0,0,0,0,143,33.67,15.8594,19.5156,75,94,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:46.4325298,3,1924,141.09,16.2422,19.8594,2.8301,78.88,250,0,98,55031,0,0.58855,0,0,0,0,0,0,0,0,143.34,39.02,13.8203,20.3047,75,95,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:46.7027780,3,1905,141.09,16.9688,20.1719,2.9014,79.67,250,0,64,25567,0,0.58792,0,0,0,0,0,0,0,0,143.56,32.42,15.8594,18.7266,75,94,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:46.9720911,3,1876,141.14,17.5156,20.5859,2.9619,80.49,250,0,67,25279,0,0.58807,0,0,0,0,0,0,0,0,143.72,39.31,15.8594,19.3984,75,95,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:47.2423680,3,1921,143.41,16.3203,19.9531,2.8145,81.22,250,0,196,45615,0,0.58951,0,0,0,0,0,0,0,0,143.69,44.17,13.7656,17.5,75,95,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:47.5136098,3,1959,141.14,16.3984,19.8828,2.8467,81.97,250,0,66,58471,0,0.58984,0,0,0,0,0,0,0,0,143.22,40.41,15.8594,18.2734,76,95,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:47.7968685,3,1895,141.03,15.9219,19.4375,2.8027,82.69,250,0,44,27103,0,0.59308,0,0,0,0,0,0,0,0,143,43.62,15.8516,18.375,75,95,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:48.0661789,3,2044,141.09,15.6172,19.1406,2.7266,83.45,250,0,87,56727,0,0.59348,0,0,0,0,0,0,0,0,142.95,43.64,13.7656,18.5,76,95,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:48.3171204,3,2066,143.95,15.0703,18.6094,2.6582,84.11,250,0,263,8191,0,0.59314,0,0,0,0,0,0,0,0,142.84,44.72,13.8828,18.25,76,92,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:48.6023765,3,1992,143.41,15.5703,18.7578,2.7002,84.88,250,0,338,960,0,0.59319,0,0,0,0,0,0,0,0,143.08,41.03,17.4766,18.5,76,93,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:48.8708641,3,1983,143.95,15.7578,18.8516,2.6719,85.64,250,0,212,44487,0,0.59398,0,0,0,0,0,0,0,0,142.78,40.39,15.8672,17.0859,76,92,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:49.1570725,3,1947,142.52,15.9844,19.0156,2.7422,86.38,250,0,10,30351,0,0.59453,0,0,0,0,0,0,0,0,143.03,43.08,14.3984,17.875,76,93,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:49.4243847,3,1892,141.09,16.125,19.0938,2.7285,87,250,0,98,22664,0,0.59607,0,0,0,0,0,0,0,0,143.12,35.2,13.9766,20.8359,75,94,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:49.7093388,3,1924,143.84,15.3203,18.6328,2.6309,87.73,250,0,206,45264,0,0.59779,0,0,0,0,0,0,0,0,143.17,45.33,15.3359,17.2812,75,95,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:49.9650496,3,1929,141.28,15.2969,18.5391,2.6143,88.39,250,0,148,50511,0,0.59901,0,0,0,0,0,0,0,0,142.95,41.73,18.8438,19.7266,75,95,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:50.2502872,3,1906,141.14,15.5234,18.6406,2.6299,89.01,250,0,134,18903,0,0.60129,0,0,0,0,0,0,0,0,143.27,40.94,16.6641,20.5859,75,96,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:50.5026429,3,1904,140.98,15.6484,18.7266,2.6738,89.52,250,0,96,22896,0,0.60291,0,0,0,0,0,0,0,0,143.47,33.25,14.0703,20.6016,75,96,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:50.7885020,3,1914,140.98,15.3125,18.4922,2.6416,90.11,250,0,88,56087,0,0.60173,0,0,0,0,0,0,0,0,143.66,35.61,14.625,19.8359,75,96,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:51.0418226,3,1950,141.28,17.1094,19.7891,2.8525,90.66,250,0,26,61376,0,0.60176,0,0,0,0,0,0,0,0,143.77,39.66,14.7422,17.2266,75,95,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:51.3280624,3,1937,141.03,16.1328,19.3047,2.7822,91.34,250,0,33,28392,0,0.60001,0,0,0,0,0,0,0,0,143.75,43.95,15.8516,17.3984,75,96,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:51.5969394,3,1877,141.09,16.0312,19.1406,2.7568,92.01,250,0,69,57903,0,0.59891,0,0,0,0,0,0,0,0,143.69,40.69,15.8594,19.4609,75,96,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:51.8682096,3,1750,141.03,16.2344,19.1328,2.7471,92.73,250,0,51,26151,0,0.59938,0,0,0,0,0,0,0,0,141.88,37.11,14.0781,19.2344,75,96,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:52.1374610,3,1188,144.14,16.2188,17.0078,2.4004,93.34,250,0,294,3296,0,0.59975,0,0,0,0,0,0,0,0,130.52,23.42,14.5547,29.9141,74,97,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:52.4209711,3,1327,142.86,14.8359,13.9062,1.958,94.03,250,0,78,61911,0,0.59814,0,0,0,0,0,0,0,0,112.56,9.81,17.5,11.7266,74,99,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:52.6728448,2,393,142.47,6.3906,9.2266,1.3145,94.66,250,0,32,47247,0,0.57814,0,0,0,0,0,0,0,0,121.23,9.14,0.0078,104.2656,74,67,-177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:52.9560717,2,229,142.47,2.4766,5.8203,0.8291,95.23,250,0,149,47407,0,0.55824,0,0,0,0,0,0,0,0,127.55,9.02,0.0078,136.4531,62,48,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:54.9011338,4,0,142.52,0.0703,0.3828,0.0547,96.73,250,0,0,29399,0,0.43616,0,0,0,0,0,0,0,0,141.25,0,0,0,0,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:55.1723795,4,0,142.47,0.0312,0.2422,0.0352,96.55,250,0,0,29415,0,0.42157,0,0,0,0,0,0,0,0,141.59,0,0,0,0,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:55.4556210,4,0,142.47,0.0391,0.1719,0.0244,96.28,250,0,0,29751,0,0.4062,0,0,0,0,0,0,0,0,141.88,0,0,0,0,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:55.7368104,4,0,142.47,0.1094,0.1719,0.0244,95.93,250,0,0,31071,0,0.39165,0,0,0,0,0,0,0,0,142.05,0,0,0,0,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:55.9891336,4,0,142.42,0.1406,0.1797,0.0254,95.56,250,0,0,32655,0,0.37833,0,0,0,0,0,0,0,0,142.17,0,0,0,0,92,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:56.2584143,4,0,142.42,0.1719,0.2031,0.0293,95.2,250,0,0,34543,0,0.36577,0,0,0,0,0,0,0,0,142.25,0,0,0,0,92,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:56.5408773,4,0,142.42,0.1562,0.1953,0.0283,94.78,250,0,0,36023,0,0.35262,0,0,0,0,0,0,0,0,142.31,0,0,0,0,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:56.8127457,4,0,142.42,0.1172,0.1641,0.0234,94.32,250,0,0,36807,0,0.34038,0,0,0,0,0,0,0,0,142.36,0,0,0,0,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:57.0809691,4,0,142.47,0.0703,0.125,0.0176,93.79,250,0,0,37247,0,0.32829,0,0,0,0,0,0,0,0,142.39,0,0,0,0,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:57.3332629,4,0,142.47,0.0391,0.0859,0.0127,93.26,250,0,0,37127,0,0.31796,0,0,0,0,0,0,0,0,142.42,0,0,0,0,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:57.6180185,4,0,142.42,0.0234,0.0625,0.0088,92.64,250,0,0,36967,0,0.30702,0,0,0,0,0,0,0,0,142.42,0,0,0,0,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:57.8713573,4,0,142.42,0.0078,0.0391,0.0059,92.11,250,0,0,36951,0,0.29675,0,0,0,0,0,0,0,0,142.44,0,0,0,0,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:58.1556288,4,0,142.38,0.0078,0.0312,0.0039,91.5,250,0,0,36943,0,0.28654,0,0,0,0,0,0,0,0,142.45,0,0,0,0,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:58.4099572,4,0,142.42,0.0078,0.0234,0.0029,90.95,250,0,0,36943,0,0.27695,0,0,0,0,0,0,0,0,142.45,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:58.6951899,4,0,142.42,0.0078,0.0156,0.002,90.3,250,0,0,36943,0,0.26743,0,0,0,0,0,0,0,0,142.45,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:58.9485071,4,0,142.42,0,0.0078,0.002,89.64,250,0,0,36943,0,0.25847,0,0,0,0,0,0,0,0,142.45,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:59.2343768,4,0,142.42,0.0078,0.0078,0.001,89.05,250,0,0,36943,0,0.24957,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:59.4876661,4,0,142.42,0.0078,0.0078,0.001,88.41,250,0,0,36943,0,0.24123,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:37:59.7725422,4,0,142.42,0,0.0078,0.001,87.77,250,0,0,36935,0,0.23293,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:38:00.0418561,4,0,142.42,0,0.0078,0.001,87.21,250,0,0,36935,0,0.2249,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:38:00.3270597,4,0,142.42,0.0078,0.0078,0.001,86.55,250,0,0,36935,0,0.21695,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:38:00.5963678,4,0,142.42,0.0078,0.0078,0.001,85.92,250,0,0,36935,0,0.20947,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:38:00.8672539,4,0,142.42,0,0.0078,0.001,85.24,250,0,0,36935,0,0.20206,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:38:01.1369127,4,0,142.42,0.0078,0.0078,0.001,84.65,250,0,0,36935,0,0.1955,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:38:01.4082166,4,0,142.42,0,0.0078,0.001,84.02,250,0,0,36935,0,0.18857,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:38:01.6920793,4,0,142.42,0,0.0078,0.001,83.38,250,0,0,36935,0,0.18208,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:38:01.9633246,4,0,142.38,0,0.0078,0.001,82.78,250,0,0,36935,0,0.17581,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:38:02.2465673,4,0,142.38,0,0.0078,0.001,82.17,250,0,0,36935,0,0.16959,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:38:02.5178740,4,0,142.42,0,0.0078,0.001,81.56,250,0,0,36935,0,0.16376,0,0,0,0,0,0,0,0,142.47,0,0,0,0,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
