time,EngineState,MotorSpeed,Bus_U,Is,Bus_I,BUS_P,MotorTemp,InvTemp,PCodeActive,EthtDeg,EncPos,Enc485Err,IqFbk,HALL_U,HALL_V,HALL_W,HALL_Idx,EncABZLine,EncABZCw,Enc485Cw,Enc6825Cw,SMO_U,SMO_E,SMO_I,SMO_EstI,OBS_ThtCorr,OBS_ThtDiff,OBS_ThtErr,Hall_Tht1,Hall_Tht2,Hall_Tht3,Hall_Tht4,Hall_Tht5,Hall_Tht6,OBS_ThtCorr1,OBS_ThtCorr2,OBS_ThtCorr3,OBS_ThtCorr4,OBS_ThtCorr5,OBS_ThtCorr6,OBS_ThtCorr7,OBS_ThtCorr8,OBS_ThtCorr9,OBS_ThtCorr10,OBS_ThtCorr11,OBS_ThtCorr12,OBS_ThtCorr13,OBS_ThtCorr14,OBS_ThtCorr15,OBS_ThtCorr16,OBS_ThtCorr17,
9-24_16:02:23.5757658,3,1965,144.39,8.2031,8.7812,1.2725,47.37,250,0,335,1991,14,0.37442,0,0,0,0,0,0,0,0,118.92,41.45,8.0391,10.2188,71,81,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:23.8460726,3,2032,144.48,8.25,8.6094,1.2441,47.58,250,0,224,45136,14,0.37245,0,0,0,0,0,0,0,0,119.33,42.84,7.5703,9.7266,71,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:24.1153526,3,2090,144.09,8.2812,8.5859,1.2383,47.77,250,0,346,33879,14,0.37057,0,0,0,0,0,0,0,0,120.84,44.95,7.5312,9.6406,71,79,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:24.3846306,3,2154,142.91,8.6094,8.9141,1.2842,47.95,250,0,116,55015,14,0.36987,0,0,0,0,0,0,0,0,123.39,45.25,8.5078,10.7734,71,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:24.6549105,3,2229,142.86,9.0078,9.4844,1.3545,48.12,250,0,44,61311,14,0.36974,0,0,0,0,0,0,0,0,126.95,48.55,9.1719,11.1094,71,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:24.9228720,3,2307,142.86,9.4844,10.25,1.4814,48.3,250,0,127,20647,14,0.37036,0,0,0,0,0,0,0,0,131.23,51.91,10.5781,11.7812,72,79,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:25.1921534,3,2310,143.02,9.9688,11.0234,1.5752,48.4,250,0,25,30168,14,0.37143,0,0,0,0,0,0,0,0,134.94,53.41,9.9531,11.9844,73,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:25.4613992,3,2292,144.19,10.3359,11.5938,1.6787,48.52,250,0,206,13752,14,0.37294,0,0,0,0,0,0,0,0,137.38,52.08,10.0078,12.1875,74,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:25.7297155,3,2303,143.16,10.3516,11.8984,1.7227,48.64,250,0,159,50919,14,0.37448,0,0,0,0,0,0,0,0,139.3,51.12,9.5547,12.1797,74,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:25.9989919,3,2265,144.34,10.5156,12.1797,1.7627,48.74,250,0,223,44880,14,0.37616,0,0,0,0,0,0,0,0,140.59,51.73,10.4688,12.9688,74,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:26.2832017,3,2239,143.06,11.0469,12.7109,1.8115,48.85,250,0,165,17335,14,0.37837,0,0,0,0,0,0,0,0,141.52,49.97,10.5312,13.7266,76,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:26.5524817,3,2280,142.91,10.8594,12.7734,1.8438,48.96,250,0,62,59935,14,0.38013,0,0,0,0,0,0,0,0,142.17,50.62,11.1016,12.2812,75,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:26.8078016,3,2158,144.89,9.7734,11.8906,1.7236,49.05,250,0,270,40735,14,0.37981,0,0,0,0,0,0,0,0,140.2,47.81,9.5469,12.2266,73,80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:27.0771140,3,2074,142.42,9.9453,11.5859,1.6582,49.16,250,0,94,56247,14,0.3808,0,0,0,0,0,0,0,0,137.81,44.7,11.4844,14.3516,73,80,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:27.3463889,3,2050,144.94,10.2656,11.5469,1.6738,49.3,250,0,265,41159,14,0.38232,0,0,0,0,0,0,0,0,135.59,43.23,11.2188,12.9766,74,81,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:27.6136433,3,1988,142.91,10.5781,11.4766,1.6563,49.43,250,0,61,59727,14,0.38347,0,0,0,0,0,0,0,0,133.41,42.34,9.8203,12.0469,75,81,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:27.8835644,3,1965,143.8,10.4141,11.2344,1.6279,49.56,250,0,15,31087,14,0.38455,0,0,0,0,0,0,0,0,131.06,42.38,9.5312,12.9375,75,82,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:28.1528437,3,1956,142.61,10.25,10.9844,1.5713,49.71,250,0,101,23199,14,0.38528,0,0,0,0,0,0,0,0,128.98,39.36,10.6719,12.3203,74,82,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:28.4370827,3,1964,144,10.1328,10.7812,1.54,49.87,250,0,194,14639,14,0.38593,0,0,0,0,0,0,0,0,127.44,41.83,9.7734,12.5547,74,82,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:28.7083593,3,1985,144.53,10.1328,10.6719,1.5303,49.99,250,0,231,11335,14,0.38635,0,0,0,0,0,0,0,0,126.55,43.05,9.375,12.1797,74,82,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:28.9606546,3,2027,143.55,10.2422,10.7578,1.5488,50.12,250,0,21,63271,14,0.38695,0,0,0,0,0,0,0,0,126.7,43.47,10.2891,12.625,74,82,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:29.2309685,3,2039,142.61,10.5781,11.0781,1.5889,50.23,250,0,48,27783,14,0.38835,0,0,0,0,0,0,0,0,127.56,43.08,10.9062,13.3984,75,82,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:29.5131769,3,2061,145.03,11.1719,11.7344,1.6943,50.34,250,0,258,9256,14,0.39087,0,0,0,0,0,0,0,0,129.22,43.42,12.4531,14.1328,76,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:29.7844845,3,2010,144.64,11.6797,12.2812,1.7578,50.46,250,0,233,43936,14,0.39365,0,0,0,0,0,0,0,0,130.27,43.09,11.6719,14.1328,78,83,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:30.0372103,3,1965,142.27,11.4375,12.2656,1.75,50.61,250,0,107,22736,14,0.39609,0,0,0,0,0,0,0,0,130.23,41.44,12.2109,15.0156,77,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:30.3084550,3,1885,144.83,11.3594,12.1641,1.7568,50.73,250,0,309,4576,14,0.39841,0,0,0,0,0,0,0,0,128.89,35.36,10.7031,15.0938,77,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:30.5777348,3,1890,142.52,11.6094,12.2266,1.7598,50.87,250,0,92,23839,14,0.40044,0,0,0,0,0,0,0,0,127.97,41.48,11.6719,13.3984,78,84,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:30.8466150,3,1842,142.56,11.5156,12.0312,1.7373,51.02,250,0,94,23519,14,0.40244,0,0,0,0,0,0,0,0,126.34,39.69,11.4141,13.2734,77,85,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:31.1135047,3,1794,142.81,11.3906,11.75,1.7031,51.18,250,0,70,25992,14,0.40437,0,0,0,0,0,0,0,0,124.22,37.34,10.6094,13.9453,77,85,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:31.3967469,3,1754,144.83,11.4766,11.4922,1.6582,51.36,250,0,315,36512,14,0.40578,0,0,0,0,0,0,0,0,121.86,35.25,10.8438,15.6719,77,85,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:31.6500701,3,1699,142.91,11.125,11.0469,1.5986,51.52,250,0,128,20520,14,0.40663,0,0,0,0,0,0,0,0,119.16,33.83,11.375,15.7031,76,86,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:31.9193209,3,1699,142.95,11.0234,10.7266,1.5557,51.66,250,0,52,27231,14,0.40767,0,0,0,0,0,0,0,0,117.03,33.64,11.4219,15.7188,76,86,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:32.1896278,3,1704,142.91,11.0156,10.5781,1.5352,51.85,250,0,37,61271,14,0.40887,0,0,0,0,0,0,0,0,115.56,33.47,10.8672,15.5625,76,86,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:32.4738702,3,1768,143.11,10.9609,10.5547,1.5303,52.06,250,0,137,52599,14,0.41005,0,0,0,0,0,0,0,0,115.28,34.84,10.5469,15.1562,76,86,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:32.7451420,3,1821,145.08,10.8516,10.5312,1.5029,52.23,250,0,263,8175,14,0.41075,0,0,0,0,0,0,0,0,115.7,37.44,10.4062,12.7656,76,86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:33.0134259,3,1850,142.52,10.5859,10.5,1.5146,52.39,250,0,99,56319,14,0.41139,0,0,0,0,0,0,0,0,116.66,39.36,11.3438,12.9766,75,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:33.2837069,3,1897,143.31,10.9844,10.8438,1.5713,52.57,250,0,25,30023,14,0.4124,0,0,0,0,0,0,0,0,118.28,37.88,10.8672,14.1406,76,85,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:33.5669465,3,1915,142.81,11.4688,11.3281,1.6328,52.74,250,0,74,58543,14,0.41312,0,0,0,0,0,0,0,0,120.66,45.14,10.4531,12.8203,77,85,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:33.8368413,3,1915,142.52,10.9609,11.2578,1.6201,52.93,250,0,96,23944,14,0.41452,0,0,0,0,0,0,0,0,121.7,38.14,11.75,13.3281,76,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:34.1225969,3,1914,142.81,11.0078,11.3047,1.6162,53.13,250,0,127,21080,14,0.416,0,0,0,0,0,0,0,0,122.52,33,10.5859,14.8906,76,85,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:34.3919070,3,1920,143.2,10.9844,11.3672,1.624,53.34,250,0,152,51087,14,0.4169,0,0,0,0,0,0,0,0,123.53,43.59,11.3672,14.6562,76,85,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:34.6621836,3,1916,143.25,10.6094,11.1641,1.5947,53.51,250,0,159,17840,14,0.41826,0,0,0,0,0,0,0,0,123.36,44.16,11.6562,14.5,75,85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:34.9466923,3,1911,143.25,10.3594,10.9453,1.5635,53.72,250,0,164,50087,14,0.4196,0,0,0,0,0,0,0,0,123,43.55,11.5156,14.4531,75,85,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:35.2159760,3,1911,143.61,10.5391,10.9609,1.5635,53.9,250,0,178,15799,14,0.42064,0,0,0,0,0,0,0,0,123.02,40.47,10.6953,14.0469,75,84,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:35.4852601,3,1920,144.39,10.9453,11.1719,1.5938,54.07,250,0,209,12983,14,0.42107,0,0,0,0,0,0,0,0,123.64,37.22,11.5,14.0312,76,84,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:35.7675011,3,1918,144.73,10.8672,11.1953,1.6035,54.23,250,0,236,43480,14,0.42232,0,0,0,0,0,0,0,0,123.48,48.53,10.7812,13.375,76,84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:36.0379877,3,1924,145.03,11.1641,11.3906,1.6328,54.38,250,0,262,8888,14,0.42265,0,0,0,0,0,0,0,0,124,42.25,10.9453,12.8203,77,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:36.3103102,3,1924,144.98,10.7109,11.2188,1.6123,54.55,250,0,274,40255,14,0.42397,0,0,0,0,0,0,0,0,123.45,37.89,11.5391,12.9922,75,84,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:36.5785448,3,1916,144.94,10.6406,11.1406,1.6064,54.69,250,0,291,38720,14,0.4254,0,0,0,0,0,0,0,0,122.86,33.83,11.0312,14.2109,75,84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:36.8484489,3,1920,144.53,11.1641,11.4219,1.6523,54.78,250,0,325,2767,14,0.4259,0,0,0,0,0,0,0,0,123.31,37.66,11.6484,15.2031,77,84,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:37.1157163,3,1889,143.06,10.9141,11.3125,1.6396,54.87,250,0,30,29543,14,0.42679,0,0,0,0,0,0,0,0,122.97,40.28,11.4531,14.4141,76,84,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:37.3860127,3,1896,143.41,10.7734,11.1875,1.5986,55.02,250,0,173,49463,14,0.42712,0,0,0,0,0,0,0,0,122.98,39.03,10.7422,13.6562,76,84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:37.6552918,3,1930,144.98,10.3281,10.8516,1.5586,55.17,250,0,266,41136,14,0.42645,0,0,0,0,0,0,0,0,122.48,43.31,9.3828,11.0938,75,84,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:37.9245412,3,1929,144.89,9.1641,9.9453,1.4326,55.29,250,0,282,7088,14,0.42458,0,0,0,0,0,0,0,0,120.73,39.95,9.4922,10.9141,73,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:38.2088100,3,1974,143.02,8.8203,9.4609,1.3555,55.39,250,0,93,57159,14,0.42171,0,0,0,0,0,0,0,0,120.28,41.17,8.6953,9.3594,72,82,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:38.4790878,3,2040,144.73,8.6484,9.1484,1.3252,55.46,250,0,297,6008,14,0.41849,0,0,0,0,0,0,0,0,120.67,42.17,7.4531,9.9688,71,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:38.7493687,3,2113,143.8,8.2344,8.8281,1.2725,55.53,250,0,18,63815,14,0.41502,0,0,0,0,0,0,0,0,121.8,44.64,7.8359,9.2188,70,79,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:39.0186443,3,2175,144.69,8.25,8.8125,1.2754,55.62,250,0,294,5871,14,0.41144,0,0,0,0,0,0,0,0,123.75,45.75,7.9375,9.5547,70,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:39.2888942,3,2250,143.02,8.1641,8.8594,1.2686,55.7,250,0,120,21479,14,0.40852,0,0,0,0,0,0,0,0,126.12,47.77,8.3359,9.4609,70,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:39.5721366,3,2266,144.64,7.9766,8.8438,1.2656,55.77,250,0,291,6672,14,0.40524,0,0,0,0,0,0,0,0,128.59,49.45,7.5469,9.5391,69,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:39.8250877,3,2109,144.05,7.5078,8.3984,1.209,55.86,250,0,4,65047,14,0.40109,0,0,0,0,0,0,0,0,128.17,46.8,6.9219,8.6953,69,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:40.0937330,3,1947,143.45,7.2656,7.8672,1.1357,55.92,250,0,57,60183,14,0.39702,0,0,0,0,0,0,0,0,125.36,43.08,6.5,9.4766,70,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:40.3648681,3,1779,143.31,6.9375,7.25,1.0488,56,250,0,77,57711,14,0.39253,0,0,0,0,0,0,0,0,120.62,37.45,6.4766,11.1953,70,76,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:40.6341041,3,1632,144.44,6.3594,6.4375,0.9287,56.06,250,0,333,34735,14,0.388,0,0,0,0,0,0,0,0,114.92,32.72,5.7109,12.7969,69,77,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:40.9039997,3,1466,144.78,6.0391,5.7578,0.832,56.13,250,0,279,39431,14,0.38269,0,0,0,0,0,0,0,0,108.08,28.86,5.4062,15.8906,69,78,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:41.1729171,3,1282,143.66,5.7109,4.9688,0.7188,56.2,250,0,123,53015,14,0.37704,0,0,0,0,0,0,0,0,100.27,22.45,5.6016,18.8906,69,79,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:41.4422484,3,1128,144.25,5.5625,4.4375,0.6416,56.2,250,0,5,30767,14,0.37195,0,0,0,0,0,0,0,0,92.86,17.55,5.4375,22.4453,69,81,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:41.7264881,3,952,143.89,5.5703,3.9219,0.5664,56.18,250,0,30,60863,14,0.3669,0,0,0,0,0,0,0,0,85.11,12.78,5.6406,24.0703,69,83,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:41.9967598,3,804,143.61,5.5312,3.4531,0.498,56.13,250,0,80,56191,14,0.36191,0,0,0,0,0,0,0,0,77.25,9.39,5.7188,23.8516,70,86,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:42.2660377,2,656,142.77,7.0625,3.5781,0.5107,56.09,250,0,113,23343,14,0.36012,0,0,0,0,0,0,0,0,70.78,9.03,13.3672,27.1875,72,86,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:42.5343215,2,501,143.02,10.5156,4.2344,0.6064,56.05,250,0,65,63823,14,0.36586,0,0,0,0,0,0,0,0,64.28,9.36,12.3828,20.1953,74,81,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:42.8052143,2,356,145.58,11.8516,4.3047,0.624,55.99,250,0,282,44144,14,0.37025,0,0,0,0,0,0,0,0,58.06,9.12,12.5234,18.0391,75,77,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:43.0735311,2,210,145.47,12.2969,4.0859,0.5869,55.92,250,0,237,15439,14,0.37477,0,0,0,0,0,0,0,0,51.34,8.48,12.4375,17.1953,67,72,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:43.4215963,4,0,145.52,14.0312,0,9.04,12.47,3.71,543,7149,2097152000,0,0,103,160,0,14,24817,0,0,0,0,0,0,22.4219,454,1613,0,0,66,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:43.6898790,4,0,144.73,4.2734,2.1172,0.3066,55.8,250,0,0,17496,14,0.36151,0,0,0,0,0,0,0,0,38.17,0.05,12.6016,0,0,56,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:43.9737097,4,0,144.78,2.0859,1.4375,0.209,55.77,250,0,0,13176,14,0.34846,0,0,0,0,0,0,0,0,34.81,0,12.6016,0,0,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:44.2449846,4,0,144.73,0.9375,0.9219,0.1338,55.77,250,0,0,10848,14,0.33626,0,0,0,0,0,0,0,0,32.44,0,12.6016,0,0,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:44.5142622,4,0,144.73,0.4453,0.5938,0.0859,55.8,250,0,0,9376,14,0.32466,0,0,0,0,0,0,0,0,30.78,0,12.6016,0,0,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:44.7835442,4,0,144.73,0.2031,0.375,0.0547,55.8,250,0,0,9520,14,0.31322,0,0,0,0,0,0,0,0,29.58,0,12.6016,0,0,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:45.0530439,4,0,144.73,0.125,0.2422,0.0352,55.75,250,0,0,9912,14,0.30249,0,0,0,0,0,0,0,0,28.77,0,12.6016,0,0,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:45.3223381,4,0,144.64,0.0781,0.1641,0.0234,55.69,250,0,0,10144,14,0.29271,0,0,0,0,0,0,0,0,28.22,0,12.6016,0,0,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:45.5936098,4,0,144.64,0.1562,0.1172,0.0166,55.62,250,0,0,11464,14,0.28276,0,0,0,0,0,0,0,0,27.8,0,12.6016,0,0,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:45.8455372,4,0,144.73,0.4922,0.1328,0.0195,55.49,250,0,0,17568,14,0.27414,0,0,0,0,0,0,0,0,27.52,0,12.6016,0,0,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:46.1148188,4,0,144.69,0.3281,0.1016,0.0146,55.37,250,0,0,19536,14,0.26508,0,0,0,0,0,0,0,0,27.31,0,12.6016,0,0,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:46.4000532,4,0,144.73,0.1484,0.0703,0.0098,55.2,250,0,0,19368,14,0.25597,0,0,0,0,0,0,0,0,27.17,0,12.6016,0,0,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:46.6852919,4,0,144.69,0.0781,0.0469,0.0068,54.98,250,0,0,19344,14,0.2467,0,0,0,0,0,0,0,0,27.06,0,12.6016,0,0,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:46.9555498,4,0,144.69,0.0469,0.0312,0.0039,54.77,250,0,0,19320,14,0.23825,0,0,0,0,0,0,0,0,27,0,12.6016,0,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:47.2258433,4,0,144.69,0.0469,0.0234,0.0029,54.5,250,0,0,19112,14,0.23007,0,0,0,0,0,0,0,0,26.94,0,12.6016,0,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:47.4951260,4,0,144.64,0.0391,0.0156,0.002,54.23,250,0,0,19112,14,0.22197,0,0,0,0,0,0,0,0,26.91,0,12.6016,0,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:47.7783688,4,0,144.64,0.0312,0.0078,0.002,53.96,250,0,0,19112,14,0.21437,0,0,0,0,0,0,0,0,26.89,0,12.6016,0,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:48.0485299,4,0,144.69,0.0312,0.0078,0.001,53.72,250,0,0,19112,14,0.20703,0,0,0,0,0,0,0,0,26.88,0,12.6016,0,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:48.3018999,4,0,144.64,0.0312,0.0078,0.001,53.43,250,0,0,19112,14,0.20013,0,0,0,0,0,0,0,0,26.86,0,12.6016,0,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:48.5711620,4,0,144.64,0.0312,0.0078,0.001,53.13,250,0,0,19112,14,0.1933,0,0,0,0,0,0,0,0,26.84,0,12.6016,0,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:02:48.8559650,4,0,144.69,0.0312,0.0078,0.001,52.88,250,0,0,19112,14,0.18668,0,0,0,0,0,0,0,0,26.84,0,12.6016,0,0,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
