time,EngineState,MotorSpeed,Bat,Ie,Power,MotorTemp,InvTemp,PCodeActive,EthtDeg,EncPos,Enc485Err,IqFbk,HALL_U,HALL_V,HALL_W,HALL_Idx,EncABZLine,EncABZCw,Enc485Cw,Enc6825Cw,SMO_U,SMO_E,SMO_I,SMO_EstI,OBS_ThtCorr,OBS_ThtDiff,OBS_ThtErr,Hall_Tht1,Hall_Tht2,Hall_Tht3,Hall_Tht4,Hall_Tht5,Hall_Tht6,OBS_ThtCorr1,OBS_ThtCorr2,OBS_ThtCorr3,OBS_ThtCorr4,OBS_ThtCorr5,OBS_ThtCorr6,OBS_ThtCorr7,OBS_ThtCorr8,OBS_ThtCorr9,OBS_ThtCorr10,OBS_ThtCorr11,OBS_ThtCorr12,OBS_ThtCorr13,OBS_ThtCorr14,OBS_ThtCorr15,OBS_ThtCorr16,OBS_ThtCorr17,
9-24_11:54:36.5985407,3,1456,144.09,11.3203,1.6074,52.67,250,0,267,38967,0,0.42888,0,0,0,0,0,0,0,0,99.88,27.61,14.1406,23.7344,70,94,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:36.8688181,3,1469,142.08,11.4375,1.6436,53.12,250,0,25,61656,0,0.43323,0,0,0,0,0,0,0,0,99.91,25.64,13.0781,21.7734,70,94,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:37.1391437,3,1459,143.89,11.5859,1.6357,53.52,250,0,238,42160,0,0.43771,0,0,0,0,0,0,0,0,99.94,26.8,14.1562,23.8906,70,95,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:37.4084075,3,1458,141.88,11.5625,1.666,53.9,250,0,149,17231,0,0.44127,0,0,0,0,0,0,0,0,99.92,26.64,13.6016,23.3203,70,95,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:37.6906571,3,1438,141.33,11.6484,1.6611,54.34,250,0,70,57496,0,0.44571,0,0,0,0,0,0,0,0,99.72,27.77,13.625,24.0703,70,95,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:37.9439448,3,1375,141.14,11.5781,1.6543,54.74,250,0,104,21143,0,0.44954,0,0,0,0,0,0,0,0,98.81,24.78,14.4922,24.5469,70,95,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:38.2292161,3,1359,141.14,11.2422,1.5879,55.12,250,0,85,55191,0,0.45262,0,0,0,0,0,0,0,0,97.45,23.23,13.4062,25.7188,70,95,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:38.4825353,3,1369,141.19,11.1797,1.6104,55.46,250,0,77,56231,0,0.45619,0,0,0,0,0,0,0,0,96.48,22.59,13.5078,25.1016,70,96,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:38.7672965,3,1355,141.48,11.0312,1.5723,55.84,250,0,137,18104,0,0.45914,0,0,0,0,0,0,0,0,95.67,23.17,14.0156,24.7578,70,96,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:39.0335831,3,1387,141.97,10.7266,1.5186,56.16,250,0,31,28312,0,0.46127,0,0,0,0,0,0,0,0,95.03,24.5,11.3438,21.5938,70,96,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:39.3045377,3,1389,142.31,10.5469,1.5107,56.53,250,0,12,62872,0,0.46306,0,0,0,0,0,0,0,0,94.52,23.97,13.5547,23.5938,70,95,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:39.5737950,3,1436,141.23,10.3281,1.4854,56.9,250,0,93,22344,0,0.464,0,0,0,0,0,0,0,0,94.86,28.08,12.6484,22.8438,69,94,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:39.8590355,3,1508,142.22,10.2812,1.458,57.26,250,0,167,48407,0,0.46504,0,0,0,0,0,0,0,0,95.75,27.77,11.1016,20.6641,68,94,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:40.1133557,3,1534,143.95,10.3359,1.4639,57.57,250,0,271,6799,0,0.46606,0,0,0,0,0,0,0,0,96.98,27.92,12.0391,20.1094,68,93,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:40.3633911,3,1562,143.31,10.3047,1.459,57.91,250,0,334,33488,0,0.46634,0,0,0,0,0,0,0,0,98.39,29.64,12.4531,20.8828,68,92,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:40.6486284,3,1623,143.06,10.3594,1.4668,58.22,250,0,196,46296,0,0.46652,0,0,0,0,0,0,0,0,100.2,30.69,11.0156,17.7266,68,91,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:40.9154461,3,1660,143.75,10.6953,1.5225,58.55,250,0,302,3128,0,0.46733,0,0,0,0,0,0,0,0,102.23,31.39,12.6797,19.8672,68,91,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:41.1678020,3,1692,143.8,11.2344,1.6035,58.85,250,0,310,2344,0,0.46889,0,0,0,0,0,0,0,0,104.45,32.56,13.6641,20.1406,68,91,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:41.4520426,3,1696,143.61,11.625,1.6631,59.18,250,0,230,42439,0,0.47093,0,0,0,0,0,0,0,0,106.81,34.55,13.4062,19.1406,68,91,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:41.7209390,3,1649,141.28,12.0156,1.7178,59.46,250,0,115,20631,0,0.4735,0,0,0,0,0,0,0,0,108.02,32.28,13.5703,19.7422,68,91,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:41.9881930,3,1607,141.33,12.1875,1.7422,59.73,250,0,124,19695,0,0.4758,0,0,0,0,0,0,0,0,108.19,30.94,13.5859,20.8594,69,91,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:42.2595312,3,1560,142.81,12.0078,1.7002,60.02,250,0,186,13504,0,0.4778,0,0,0,0,0,0,0,0,107.34,29.81,13.8672,20.2812,69,92,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:42.5287823,3,1527,142.27,11.9297,1.6924,60.27,250,0,13,29591,0,0.47986,0,0,0,0,0,0,0,0,106.22,28.09,13.2422,21.1484,69,92,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:42.7980600,3,1470,141.28,12.0781,1.7256,60.55,250,0,65,24807,0,0.4832,0,0,0,0,0,0,0,0,104.98,27.7,13.8359,23.8047,70,93,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:43.0663440,3,1410,141.09,11.9219,1.6826,60.83,250,0,92,54455,0,0.48553,0,0,0,0,0,0,0,0,103.47,26.8,14.4375,25.0391,70,94,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:43.3366190,3,1394,143.95,11.6641,1.6787,61.16,250,0,290,4696,0,0.48798,0,0,0,0,0,0,0,0,101.38,24.59,13.2266,23.4922,70,95,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:43.6058993,3,1337,142.38,11.4062,1.6201,61.42,250,0,170,48232,0,0.49017,0,0,0,0,0,0,0,0,99.2,22.3,13.8203,25.8906,70,95,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:43.8741829,3,1335,141.19,11.0625,1.5898,61.69,250,0,92,22455,0,0.49187,0,0,0,0,0,0,0,0,97.2,22.77,13.375,26.0234,70,95,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:44.1440546,3,1346,141.23,10.9531,1.5771,61.96,250,0,100,54808,0,0.49394,0,0,0,0,0,0,0,0,95.92,22.69,13.0234,25.0156,70,96,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:44.4143144,3,1336,141.67,10.7656,1.5449,62.27,250,0,35,27471,0,0.49535,0,0,0,0,0,0,0,0,94.81,22.52,13.9922,25.2656,70,96,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:44.6993243,3,1402,141.97,10.8594,1.5635,62.59,250,0,24,61023,0,0.4973,0,0,0,0,0,0,0,0,94.86,24.56,13.4297,23.1172,70,96,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:44.9664965,3,1404,143.75,11.0938,1.5928,62.89,250,0,317,2216,0,0.49974,0,0,0,0,0,0,0,0,95.42,24.16,13.75,24.3516,70,96,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:45.2375859,3,1395,144.05,11.1484,1.5732,63.14,250,0,267,6655,0,0.50146,0,0,0,0,0,0,0,0,95.75,24.23,14.0312,25.4922,70,96,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:45.5058674,3,1410,142.38,11.3125,1.6104,63.42,250,0,170,14880,0,0.50383,0,0,0,0,0,0,0,0,96.12,23.7,13.4922,24.7109,70,96,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:45.7751505,3,1394,141.62,11.3906,1.6396,63.7,250,0,143,17288,0,0.50577,0,0,0,0,0,0,0,0,96.34,24.2,13.7344,24.4766,70,96,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:46.0581175,3,1404,141.97,11.3828,1.6084,64.01,250,0,22,28535,0,0.50771,0,0,0,0,0,0,0,0,96.52,25.28,13.9609,23.5469,70,96,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:46.3114369,3,1403,141.09,11.5234,1.6406,64.35,250,0,105,53399,0,0.50993,0,0,0,0,0,0,0,0,96.73,25.2,14.2344,24.0547,70,97,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:46.5956772,3,1394,144.14,11.5469,1.6641,64.7,250,0,261,39864,0,0.51186,0,0,0,0,0,0,0,0,96.84,23.62,13.8281,26.0469,70,97,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:46.8499962,3,1386,142.95,11.5469,1.6455,65,250,0,346,65040,0,0.51381,0,0,0,0,0,0,0,0,96.86,23.77,14.0703,25.8125,70,97,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:47.1352030,3,1359,142.67,11.625,1.6729,65.34,250,0,358,30471,0,0.5161,0,0,0,0,0,0,0,0,96.58,23.33,14.9062,25.5312,71,97,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:47.3895245,3,1327,141.19,11.5078,1.624,65.66,250,0,121,51703,0,0.51799,0,0,0,0,0,0,0,0,95.92,22.83,15.1328,26,71,97,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:47.6738013,3,1350,143.55,11.4453,1.6191,65.95,250,0,223,42695,0,0.51996,0,0,0,0,0,0,0,0,95.38,22.64,13.7578,24.6641,71,98,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:47.9407146,3,1336,142.72,11.3984,1.6221,66.28,250,0,185,13208,0,0.52168,0,0,0,0,0,0,0,0,94.89,22.59,15.0469,25.0078,71,98,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:48.2119887,3,1343,142.22,11.3672,1.6357,66.59,250,0,169,47719,0,0.52341,0,0,0,0,0,0,0,0,94.59,22.36,13.875,26.2891,71,98,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:48.4643158,3,1343,144.09,11.4375,1.6211,66.96,250,0,294,36271,0,0.52542,0,0,0,0,0,0,0,0,94.48,22.69,15.4141,26.5078,71,98,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:48.7495245,3,1329,141.14,11.3672,1.6035,67.3,250,0,124,51639,0,0.52686,0,0,0,0,0,0,0,0,94.3,22.69,15.0469,26.0156,71,98,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:49.0038407,3,1343,143.89,11.4453,1.6152,67.6,250,0,244,40967,0,0.52885,0,0,0,0,0,0,0,0,94.33,22.33,14.5078,26.2812,71,98,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:49.2881141,3,1329,141.03,11.4141,1.6426,67.95,250,0,94,54239,0,0.5305,0,0,0,0,0,0,0,0,94.22,22.38,14.2266,27.8438,71,98,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:49.5434292,3,1329,142.86,11.4453,1.6494,68.28,250,0,195,45295,0,0.53215,0,0,0,0,0,0,0,0,94.2,22.55,14.3594,25.2344,71,98,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:49.8266742,3,1324,143.25,11.5078,1.6299,68.65,250,0,204,44215,0,0.53401,0,0,0,0,0,0,0,0,93.91,21.95,14.9062,24.75,71,99,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:50.0962702,3,1319,144.05,11.4062,1.6094,69.01,250,0,285,4112,0,0.53546,0,0,0,0,0,0,0,0,93.59,21.98,15.125,27.5234,71,99,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:50.3644200,3,1317,141.09,11.3906,1.6104,69.3,250,0,65,24679,0,0.53714,0,0,0,0,0,0,0,0,93.55,21.55,14.9766,27.0391,71,99,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:50.6356922,3,1315,141.88,11.3203,1.6279,69.65,250,0,158,48223,0,0.53853,0,0,0,0,0,0,0,0,93.34,21.72,13.8828,26.375,71,99,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:50.8846274,3,1325,142.27,11.3594,1.6348,69.99,250,0,170,48032,0,0.53998,0,0,0,0,0,0,0,0,93.38,21.75,14.0938,26.2734,71,99,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:51.1695230,3,1316,142.12,11.4219,1.6309,70.41,250,0,166,48144,0,0.54149,0,0,0,0,0,0,0,0,93.28,21.69,14.4844,26.3984,71,99,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:51.4238021,3,1303,141.67,11.4141,1.6309,70.79,250,0,33,27376,0,0.54266,0,0,0,0,0,0,0,0,93.23,22.28,14.0547,25.6953,71,99,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:51.7080422,3,1300,142.42,11.3906,1.6396,71.12,250,0,175,14192,0,0.54413,0,0,0,0,0,0,0,0,92.91,21,14.3906,26.9531,71,99,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:51.9623623,3,1294,142.27,11.2969,1.6113,71.5,250,0,170,47095,0,0.54521,0,0,0,0,0,0,0,0,92.5,21.27,14.6953,26.7891,71,99,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:52.2485969,3,1309,143.89,11.2812,1.625,71.88,250,0,296,36207,0,0.54642,0,0,0,0,0,0,0,0,92.42,21.59,14.2266,25.9609,71,99,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:52.5009208,3,1300,144,11.1953,1.5811,72.2,250,0,293,4088,0,0.54723,0,0,0,0,0,0,0,0,92.2,21.38,15.0547,27.0625,71,99,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:52.7851944,3,1301,141.83,11.0625,1.5889,72.57,250,0,29,60976,0,0.54776,0,0,0,0,0,0,0,0,91.98,21.73,13.6953,25.75,71,99,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:53.0395131,3,1275,141.03,11.0859,1.5664,72.91,250,0,74,23744,0,0.54872,0,0,0,0,0,0,0,0,91.97,20.42,14.4531,28.0938,71,99,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:53.3247191,3,1292,142.56,11.0703,1.5771,73.28,250,0,185,13408,0,0.54958,0,0,0,0,0,0,0,0,91.78,21.45,14.5781,26.7578,71,99,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:53.5780738,3,1307,143.25,11.1406,1.583,73.62,250,0,212,43831,0,0.55072,0,0,0,0,0,0,0,0,91.84,21.45,13.7188,25.4297,71,99,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:53.8629710,3,1287,143.89,11,1.5664,73.94,250,0,309,34807,0,0.55095,0,0,0,0,0,0,0,0,91.66,21.14,14.9531,27.7109,71,99,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:54.1328039,3,1301,143.41,11.1406,1.6045,74.27,250,0,218,43255,0,0.55244,0,0,0,0,0,0,0,0,91.62,21.44,14.0625,25.5547,71,99,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:54.4180714,3,1297,142.38,11.2266,1.6006,74.6,250,0,6,29623,0,0.55347,0,0,0,0,0,0,0,0,91.86,21.05,15.6016,26.0391,71,99,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:54.6713935,3,1301,142.22,11.25,1.6172,74.97,250,0,11,62520,0,0.5546,0,0,0,0,0,0,0,0,91.98,21.38,15.1797,26.1406,71,99,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:54.9566324,3,1226,144,11.3672,1.6387,75.3,250,0,230,42040,0,0.55595,0,0,0,0,0,0,0,0,92.23,20.03,15.9922,27.1641,72,100,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:55.2109534,3,1040,143.41,10.8203,1.5498,75.65,250,0,329,32968,0,0.55676,0,0,0,0,0,0,0,0,88.91,14.38,14.9766,29.4531,72,101,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:55.4812338,3,846,143.66,10.0469,1.4189,75.98,250,0,324,152,0,0.55775,0,0,0,0,0,0,0,0,83.38,9.5,15.25,31.3125,73,103,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:55.7505174,2,594,141.44,8.5,1.1992,76.27,250,0,49,62895,0,0.55789,0,0,0,0,0,0,0,0,72.78,7.94,13.0703,14.4922,74,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:56.0207871,2,425,143.06,6.5078,0.9219,76.61,250,0,204,352,0,0.55598,0,0,0,0,0,0,0,0,59.36,8.02,12.6719,13.7109,75,59,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:56.3060389,2,261,141.33,5.2344,0.7529,76.95,250,0,107,20824,0,0.55403,0,0,0,0,0,0,0,0,50.44,8.33,11.0391,15.3438,72,55,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:56.5603453,2,102,141.88,4.5859,0.6494,77.25,250,0,26,184,0,0.55225,0,0,0,0,0,0,0,0,45.41,8.25,12.1953,17.4688,42,61,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:56.8601879,4,0,142.52,3.1406,0.4482,77.62,250,0,0,7648,0,0.53629,0,0,0,0,0,0,0,0,39.78,0.41,12.8672,0,0,58,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:57.1294345,4,0,142.47,2,0.2852,77.92,250,0,0,5312,0,0.51738,0,0,0,0,0,0,0,0,35.88,0,12.8672,0,0,55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:57.3807972,4,0,142.47,1.3359,0.1904,78.17,250,0,0,3536,0,0.50122,0,0,0,0,0,0,0,0,33.41,0,12.8672,0,0,53,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:57.6660356,4,0,142.42,0.8438,0.1201,78.36,250,0,0,3112,0,0.48402,0,0,0,0,0,0,0,0,31.48,0,12.8672,0,0,52,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:57.9193306,4,0,142.47,0.5625,0.0801,78.49,250,0,0,3080,0,0.46783,0,0,0,0,0,0,0,0,30.16,0,12.8672,0,0,51,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:58.1905988,4,0,142.47,0.375,0.0537,78.56,250,0,0,264,0,0.45209,0,0,0,0,0,0,0,0,29.19,0,12.8672,0,0,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:58.4429537,4,0,142.42,0.2891,0.041,78.55,250,0,0,61311,0,0.43846,0,0,0,0,0,0,0,0,28.56,0,12.8672,0,0,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:58.7132008,4,0,142.42,0.2188,0.0313,78.47,250,0,0,57183,0,0.42363,0,0,0,0,0,0,0,0,28.08,0,12.8672,0,0,50,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:58.9655250,4,0,142.38,0.1641,0.0234,78.34,250,0,0,54567,0,0.41022,0,0,0,0,0,0,0,0,27.75,0,12.8672,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:59.2513440,4,0,142.42,0.125,0.0176,78.12,250,0,0,52343,0,0.39589,0,0,0,0,0,0,0,0,27.5,0,12.8672,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:59.5176629,4,0,142.42,0.0859,0.0127,77.84,250,0,0,51607,0,0.38177,0,0,0,0,0,0,0,0,27.33,0,12.8672,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:54:59.7885587,4,0,142.42,0.0625,0.0088,77.59,250,0,0,50647,0,0.36925,0,0,0,0,0,0,0,0,27.2,0,12.8672,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:55:00.0588384,4,0,142.42,0.0547,0.0078,77.23,250,0,0,48839,0,0.35593,0,0,0,0,0,0,0,0,27.12,0,12.8672,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:55:00.3420768,4,0,142.42,0.0391,0.0059,76.87,250,0,0,48087,0,0.34357,0,0,0,0,0,0,0,0,27.06,0,12.8672,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:55:00.6113611,4,0,142.42,0.0234,0.0039,76.48,250,0,0,48055,0,0.33139,0,0,0,0,0,0,0,0,27.02,0,12.8672,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:55:00.8806335,4,0,142.47,0.0156,0.002,76.11,250,0,0,47951,0,0.32062,0,0,0,0,0,0,0,0,26.98,0,12.8672,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:55:01.1628882,4,0,142.47,0.0078,0.001,75.69,250,0,0,47951,0,0.30927,0,0,0,0,0,0,0,0,26.97,0,12.8672,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_11:55:01.4172040,4,0,142.42,0.0078,0.001,75.25,250,0,0,47951,0,0.29892,0,0,0,0,0,0,0,0,26.95,0,12.8672,0,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
